ORDER,DOMAIN,CONSTRUCT,UNIT,TOKEN,CONFIDENCE
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,simple_span,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,simple_span_task,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,sternberg_item_recognition,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,CONSTRUCT,interference,1
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,CONSTRUCT,interference_control,1
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,CONSTRUCT,working_memory_control,1
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,CONSTRUCT,control,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,CONSTRUCT,working_memory,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,complex_span,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,complex_span_task,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,delayed_match_non_sample,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,delayed_match_nonsample,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,delayed_match_sample,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,keep_track,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,keep_track_task,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,letter_memory,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,letter_number_sequencing,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,match_sample,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,nback,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,running_memory,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,selfordered_pointing,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,simple_span,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,simple_span_task,0
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,PARADIGMS,sternberg_item_recognition,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,CONSTRUCT,affiliation,1
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,CONSTRUCT,attachment,1
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,BEHAVIOR,attachment_formation,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,BEHAVIOR,attachment_maintenance,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,BEHAVIOR,distress_upon_separation,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,BEHAVIOR,maintaining_proximity,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,BEHAVIOR,preference,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,BEHAVIOR,preference_individual,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,DESCRIPTION,anhedonia,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,DESCRIPTION,detection,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,DESCRIPTION,social_motivation,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,PARADIGMS,cyberball,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,PARADIGMS,onearmed_bandit,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,PARADIGMS,onearmed_bandit_task,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,adult_attachment,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,adult_attachment_interview,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,attachment_child_scale,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,attachment_questionnaire_child,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,attachment_questionnaire_child_scale,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,attachment_style,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,attachment_style_interview,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,bartholomew_shaver,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,bereavement,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,bereavement_scale,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,experience_close_relationship,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,experience_close_relationship_scale,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,multidimensional_perceived_social_support,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,multidimensional_scale_perceived_social_support,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,parental_bonding_instrument,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,qsort_parent_attachment,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,qsort_parent_attachment_interview,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,social_anhedonia,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,social_anhedonia_scale,0
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,SELF_REPORT,social_subscales_depression,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,CONSTRUCT,reception_facial_communication,1
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,BEHAVIOR,behavioral_coding_system,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,BEHAVIOR,behavioral_observation,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,BEHAVIOR,emotion,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,BEHAVIOR,emotion_identification,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,BEHAVIOR,eye_gaze,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,BEHAVIOR,eye_gaze_detection,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,BEHAVIOR,identification,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,BEHAVIOR,identification_emotion,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,BEHAVIOR,implicit_mimicry,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,BEHAVIOR,scanning_pattern,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,CONSTRUCT,facial,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,CONSTRUCT,social_communication,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,PARADIGMS,emotion_recognition,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,PARADIGMS,gaze_cuing,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,PARADIGMS,penn_emotion_recognition_er40,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,SELF_REPORT,arousal_rating,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,SELF_REPORT,face_dimensional_rating,0
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,SELF_REPORT,face_dimensional_rating_scale,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,CONSTRUCT,production_facial_communication,1
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,behavioral_coding_system,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,behavioral_observation_system,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,emotional_expression,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,eye_contact,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,eye_gaze,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,eye_gaze_aversion,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,facial_affect_production,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,facial_gesture,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,head_turning,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,imitation,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,imitation_facial_gesture,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,joint_attention,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,reciprocal_emotional_expression,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,BEHAVIOR,reciprocal_eye_contact,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,CONSTRUCT,facial,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,CONSTRUCT,social_communication,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,SELF_REPORT,berkeley_expressivity,0
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,SELF_REPORT,berkeley_expressivity_questionnaire,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,CONSTRUCT,reception_nonfacial_communication,1
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,BEHAVIOR,comprehension_emotional_prosody,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,BEHAVIOR,comprehension_nonverbal_gesture,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,BEHAVIOR,gesture_comprehension,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,BEHAVIOR,humor_comprehension,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,BEHAVIOR,irony_comprehension,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,BEHAVIOR,metaphor_comprehension,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,BEHAVIOR,prosody_comprehension,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,BEHAVIOR,sarcasm_comprehension,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,CONSTRUCT,nonfacial,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,CONSTRUCT,social_communication,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,PARADIGMS,multimodal_social,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,PARADIGMS,multimodal_social_paradigm,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,SELF_REPORT,social_responsiveness,0
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,SELF_REPORT,social_responsiveness_scale,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,CONSTRUCT,production_nonfacial_communication,1
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,BEHAVIOR,affective_prosody,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,BEHAVIOR,cry,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,BEHAVIOR,gestural_expression,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,BEHAVIOR,interactive_play,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,BEHAVIOR,laughing,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,BEHAVIOR,postural_expression,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,BEHAVIOR,response_distress,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,BEHAVIOR,separation_distress,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,BEHAVIOR,speech_prosody,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,BEHAVIOR,vocalization,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,CONSTRUCT,nonfacial,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,CONSTRUCT,social_communication,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,PARADIGMS,multimodal_social,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,PARADIGMS,multimodal_social_paradigm,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,SELF_REPORT,social_responsiveness,0
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,SELF_REPORT,social_responsiveness_scale,0
34,SOCIAL_PROCESSES,AGENCY,BEHAVIOR,delusion,0
34,SOCIAL_PROCESSES,AGENCY,BEHAVIOR,delusion_control,0
34,SOCIAL_PROCESSES,AGENCY,BEHAVIOR,hallucination,0
34,SOCIAL_PROCESSES,AGENCY,BEHAVIOR,ownership,0
34,SOCIAL_PROCESSES,AGENCY,CONSTRUCT,agency,0
34,SOCIAL_PROCESSES,AGENCY,CONSTRUCT,perception_self,0
34,SOCIAL_PROCESSES,AGENCY,CONSTRUCT,self,0
34,SOCIAL_PROCESSES,AGENCY,CONSTRUCT,self_perception,0
34,SOCIAL_PROCESSES,AGENCY,CONSTRUCT,self_understanding,0
34,SOCIAL_PROCESSES,AGENCY,CONSTRUCT,understanding_self,0
34,SOCIAL_PROCESSES,AGENCY,SELF_REPORT,perceptual_aberration,0
34,SOCIAL_PROCESSES,AGENCY,SELF_REPORT,perceptual_aberration_scale,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,CONSTRUCT,self_knowledge,1
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,CONSTRUCT,selfknowledge,1
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,CONSTRUCT,perception_self,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,CONSTRUCT,self,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,CONSTRUCT,self_perception,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,CONSTRUCT,self_understanding,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,CONSTRUCT,understanding_self,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,PARADIGMS,selfreferential,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,PARADIGMS,selfreferential_memory,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,PARADIGMS,selfreferential_memory_paradigm,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,SELF_REPORT,emotional_awareness,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,SELF_REPORT,level_emotional_awareness,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,SELF_REPORT,private_selfconsciousness,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,SELF_REPORT,self_component_attributional_style,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,SELF_REPORT,self_component_attributional_style_questionnaire,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,SELF_REPORT,self_consciousness,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,SELF_REPORT,selfconsciousness,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,SELF_REPORT,selfmonitoring,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,SELF_REPORT,selfmonitoring_scale,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,SELF_REPORT,toronto_alexithymia,0
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,SELF_REPORT,toronto_alexithymia_scale,0
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,CONSTRUCT,animacy,1
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,CONSTRUCT,animacy_perception,1
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,BEHAVIOR,agent,0
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,BEHAVIOR,attribute_animacy,0
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,CONSTRUCT,others,0
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,CONSTRUCT,perception_others,0
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,CONSTRUCT,understanding_others,0
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,DESCRIPTION,face,0
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,PARADIGMS,biological_motion,0
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,PARADIGMS,point_light,0
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,PARADIGMS,point_light_display,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,CONSTRUCT,action_perception,1
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,BEHAVIOR,gaze_following,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,BEHAVIOR,imitation,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,BEHAVIOR,mimicry,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,CONSTRUCT,action,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,CONSTRUCT,others,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,CONSTRUCT,perception_others,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,CONSTRUCT,understanding_others,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,PARADIGMS,how_why,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,PARADIGMS,how_why_task,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,PARADIGMS,howwhy,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,PARADIGMS,howwhy_task,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,SELF_REPORT,balanced_emotional_empathy,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,SELF_REPORT,balanced_emotional_empathy_scale,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,SELF_REPORT,empathic_concern,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,SELF_REPORT,empathic_concern_subscale,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,SELF_REPORT,empathy_quotient,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,SELF_REPORT,interpersonal_reactivity_index_empathic_concern,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,SELF_REPORT,interpersonal_reactivity_index_empathic_concern_subscale,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,SELF_REPORT,interpersonal_reactivity_index_perspective_taking,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,SELF_REPORT,interpersonal_reactivity_index_perspective_taking_subscale,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,SELF_REPORT,perspective_taking,0
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,SELF_REPORT,perspective_taking_subscale,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,CONSTRUCT,mental_state,1
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,CONSTRUCT,understanding_mental_state,1
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,BEHAVIOR,developmentally_appropriate_interpretation_goal,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,BEHAVIOR,developmentally_appropriate_interpretation_intention,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,BEHAVIOR,goal,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,CONSTRUCT,others,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,CONSTRUCT,perception_others,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,CONSTRUCT,understanding_others,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,DESCRIPTION,desire,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,PARADIGMS,eye,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,PARADIGMS,hinting,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,PARADIGMS,hinting_task,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,PARADIGMS,reading,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,PARADIGMS,reading_mind_eye,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,SELF_REPORT,balanced_emotional_empathy,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,SELF_REPORT,balanced_emotional_empathy_scale,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,SELF_REPORT,empathic_concern,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,SELF_REPORT,empathic_concern_subscale,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,SELF_REPORT,empathy_quotient,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,SELF_REPORT,interpersonal_reactivity_index_empathic_concern,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,SELF_REPORT,interpersonal_reactivity_index_empathic_concern_subscale,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,SELF_REPORT,other_component_attributional_style,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,SELF_REPORT,other_component_attributional_style_questionnaire,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,SELF_REPORT,perspective_taking,0
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,SELF_REPORT,perspective_taking_subscale,0
39,AROUSAL_REGULATION,AROUSAL,CONSTRUCT,arousal,1
39,AROUSAL_REGULATION,AROUSAL,BEHAVIOR,affective_state,0
39,AROUSAL_REGULATION,AROUSAL,BEHAVIOR,agitation,0
39,AROUSAL_REGULATION,AROUSAL,BEHAVIOR,emotional_reactivity,0
39,AROUSAL_REGULATION,AROUSAL,BEHAVIOR,eye_blink,0
39,AROUSAL_REGULATION,AROUSAL,BEHAVIOR,motivated_behavior,0
39,AROUSAL_REGULATION,AROUSAL,BEHAVIOR,motor_activity,0
39,AROUSAL_REGULATION,AROUSAL,BEHAVIOR,sensory_reactivity,0
39,AROUSAL_REGULATION,AROUSAL,BEHAVIOR,startle,0
39,AROUSAL_REGULATION,AROUSAL,BEHAVIOR,waking,0
39,AROUSAL_REGULATION,AROUSAL,DESCRIPTION,cognition,0
39,AROUSAL_REGULATION,AROUSAL,DESCRIPTION,locomotor_activity,0
39,AROUSAL_REGULATION,AROUSAL,PARADIGMS,cardiac_preejection_period,0
39,AROUSAL_REGULATION,AROUSAL,PARADIGMS,electrodermal_responding,0
39,AROUSAL_REGULATION,AROUSAL,PARADIGMS,heart_rate_variability,0
39,AROUSAL_REGULATION,AROUSAL,PARADIGMS,hrv,0
39,AROUSAL_REGULATION,AROUSAL,PARADIGMS,psychomotor_vigilance,0
39,AROUSAL_REGULATION,AROUSAL,PARADIGMS,psychomotor_vigilance_task,0
39,AROUSAL_REGULATION,AROUSAL,PARADIGMS,pupillometry,0
39,AROUSAL_REGULATION,AROUSAL,SELF_REPORT,adacl,0
39,AROUSAL_REGULATION,AROUSAL,SELF_REPORT,poms_arousal,0
39,AROUSAL_REGULATION,AROUSAL,SELF_REPORT,poms_arousal_subscale,0
39,AROUSAL_REGULATION,AROUSAL,SELF_REPORT,selfassessment_mannequin,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,CONSTRUCT,circadian,1
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,CONSTRUCT,circadian_rhythm,1
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,BEHAVIOR,driveregulated_behavior,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,BEHAVIOR,locomotor_activity,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,BEHAVIOR,masking,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,BEHAVIOR,neurobehavioral_function,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,BEHAVIOR,sleeprated_behavior,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,BEHAVIOR,sleepwake,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,BEHAVIOR,waking_behavior,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,DESCRIPTION,rhythm,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,PARADIGMS,dim_light_melatonin_onset,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,PARADIGMS,dlmo,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,PARADIGMS,longitudinal_actigraphy,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,PARADIGMS,phase_estimate,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,alertness,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,alertness_mood,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,alertness_wellbeing,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,chronotype,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,circadian_type,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,circadian_type_questionnaire,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,daily_regularity,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,daily_rhythmicity,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,diarybased_measure_daily_regularity,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,diarybased_measure_daily_rhythmicity,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,diurnal_preference,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,horneostberg,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,morningnesseveningness,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,morningnesseveningness_questionnaire,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,munich_chronotype,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,munich_chronotype_questionnaire,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,phase_preference,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,sleepiness,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,sleepiness_mood,0
40,AROUSAL_REGULATION,CIRCADIAN_RHYTHMS,SELF_REPORT,sleepiness_wellbeing,0
