ORDER,DOMAIN,CONSTRUCT,TOKEN,CONFIDENCE,SOURCE,DISTANCE
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,flexible_updating,1,RDoC,0.35524844381533605
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,flexible_working_memory,1,RDoC,
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,working_memory_updating,1,RDoC,0.5367385926424403
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,updating,0,RDoC,0.5301266848840948
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,working_memory,0,RDoC,0.5657457198913007
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,ax_cpt,0,RDoC,
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,axcpt,0,RDoC,0.5515624210728427
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,complex_span,0,RDoC,0.46533374165306374
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,complex_span_task,0,RDoC,0.3775558002549648
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,dpx,0,RDoC,0.4571276955135922
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,keep_track,0,RDoC,0.4832387396682368
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,keep_track_task,0,RDoC,0.5024296811648067
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,letter_memory,0,RDoC,0.5655886062912541
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,letter_number_sequencing,0,RDoC,0.41504844831700405
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,nback,0,RDoC,0.6029677999604195
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,running_memory,0,RDoC,0.528783803257141
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,self_ordered_pointing,0,RDoC,0.2952374437927332
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,selfordered_pointing,0,RDoC,0.48219275889484947
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,sternberg_item_recognition,0,RDoC,0.5768722186961023
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,capacity,1,RDoC,0.33997070507573446
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,limited_capacity,1,RDoC,0.3993276403441418
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,working_memory_capacity,1,RDoC,0.5159031387444316
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,working_memory,0,RDoC,0.5517541289094224
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,ax_cpt,0,RDoC,
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,axcpt,0,RDoC,0.5245361741438186
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,change_detection,0,RDoC,0.3719670456671025
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,change_detection_task,0,RDoC,0.6495790589630287
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,complex_span,0,RDoC,0.37410051620867346
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,complex_span_task,0,RDoC,0.37566926192558303
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,delayed_match_non_sample,0,RDoC,
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,delayed_match_nonsample,0,RDoC,
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,delayed_match_sample,0,RDoC,0.5356769637587399
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,dpx,0,RDoC,0.37383679670680536
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,keep_track,0,RDoC,0.4506214178566673
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,keep_track_task,0,RDoC,0.47710740386862627
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,letter_memory,0,RDoC,0.5474057076957894
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,letter_number_sequencing,0,RDoC,0.41366343249848025
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,match_sample,0,RDoC,0.46035560394890507
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,nback,0,RDoC,0.6147599098164468
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,running_memory,0,RDoC,0.5649125623761027
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,self_ordered_pointing,0,RDoC,0.2643442121277406
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,selfordered_pointing,0,RDoC,0.45485597774721853
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,sequence,0,RDoC,0.21224506521962283
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,sequence_encoding,0,RDoC,0.2636725737462119
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,sequence_reproduction,0,RDoC,0.45260155353028475
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,simple_span,0,RDoC,0.3065287058436208
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,simple_span_task,0,RDoC,0.3626316217768131
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,sternberg_item_recognition,0,RDoC,0.5874782019653648
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,interference,1,RDoC,0.49775119076077234
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,interference_control,1,RDoC,0.5941404845084349
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,working_memory_control,1,RDoC,0.3729239719391134
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,control,0,RDoC,0.19859820459408217
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,working_memory,0,RDoC,0.6070788892808544
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,complex_span,0,RDoC,0.42402466462191923
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,complex_span_task,0,RDoC,0.33096976541645673
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,delayed_match_non_sample,0,RDoC,
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,delayed_match_nonsample,0,RDoC,
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,delayed_match_sample,0,RDoC,0.5210250886352731
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,keep_track,0,RDoC,0.4492501603964756
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,keep_track_task,0,RDoC,0.4997807271308079
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,letter_memory,0,RDoC,0.5472292522288793
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,letter_number_sequencing,0,RDoC,0.45321265908390296
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,match_sample,0,RDoC,0.4109293437334185
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,nback,0,RDoC,0.6553339084136733
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,running_memory,0,RDoC,0.5312269032856456
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,selfordered_pointing,0,RDoC,0.5038244063228577
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,simple_span,0,RDoC,0.3062487349849504
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,simple_span_task,0,RDoC,0.4069537631489346
28,COGNITIVE_SYSTEMS,INTERFERENCE_CONTROL,sternberg_item_recognition,0,RDoC,0.5374076098144444
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,affiliation,1,RDoC,0.36825626660670263
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,attachment,1,RDoC,0.7249527150985093
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,attachment_formation,0,RDoC,0.306300505350273
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,attachment_maintenance,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,distress_upon_separation,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,maintaining_proximity,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,preference,0,RDoC,0.3498240971291483
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,preference_individual,0,RDoC,0.3493215458245106
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,anhedonia,0,RDoC,0.490339971195384
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,detection,0,RDoC,0.05135856114103021
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,social_motivation,0,RDoC,0.461456065087092
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,cyberball,0,RDoC,0.3289999136912143
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,onearmed_bandit,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,onearmed_bandit_task,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,adult_attachment,0,RDoC,0.6567007214555065
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,adult_attachment_interview,0,RDoC,0.4668926895289398
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,attachment_child_scale,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,attachment_questionnaire_child,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,attachment_questionnaire_child_scale,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,attachment_style,0,RDoC,0.6728604224006295
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,attachment_style_interview,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,bartholomew_shaver,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,bereavement,0,RDoC,0.4588308288090497
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,bereavement_scale,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,experience_close_relationship,0,RDoC,0.3089174659991919
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,experience_close_relationship_scale,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,multidimensional_perceived_social_support,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,multidimensional_scale_perceived_social_support,0,RDoC,0.48490399262509776
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,parental_bonding_instrument,0,RDoC,0.41841468380329383
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,qsort_parent_attachment,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,qsort_parent_attachment_interview,0,RDoC,
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,social_anhedonia,0,RDoC,0.6434628889372936
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,social_anhedonia_scale,0,RDoC,0.3564832227611139
29,SOCIAL_PROCESSES,AFFILIATION_ATTACHMENT,social_subscales_depression,0,RDoC,
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,reception_facial_communication,1,RDoC,
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,behavioral_coding_system,0,RDoC,
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,behavioral_observation,0,RDoC,0.18926811460579052
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,emotion,0,RDoC,0.6750889418185633
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,emotion_identification,0,RDoC,0.558216525382361
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,eye_gaze,0,RDoC,0.662910243109034
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,eye_gaze_detection,0,RDoC,
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,identification,0,RDoC,0.435683546845008
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,identification_emotion,0,RDoC,0.3284979517855793
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,implicit_mimicry,0,RDoC,
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,scanning_pattern,0,RDoC,0.2704191388741244
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,facial,0,RDoC,0.7382761400856755
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,social_communication,0,RDoC,0.5582073244397397
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,emotion_recognition,0,RDoC,0.7798817890569387
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,gaze_cuing,0,RDoC,0.3562636539694235
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,penn_emotion_recognition_er40,0,RDoC,
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,arousal_rating,0,RDoC,0.38186775310364307
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,face_dimensional_rating,0,RDoC,
30,SOCIAL_PROCESSES,FACIAL_COMM_RECEPTION,face_dimensional_rating_scale,0,RDoC,
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,production_facial_communication,1,RDoC,
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,behavioral_coding_system,0,RDoC,
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,behavioral_observation_system,0,RDoC,
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,emotional_expression,0,RDoC,0.7936911432546053
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,eye_contact,0,RDoC,0.7455274833228931
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,eye_gaze,0,RDoC,0.8050306972803659
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,eye_gaze_aversion,0,RDoC,
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,facial_affect_production,0,RDoC,
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,facial_gesture,0,RDoC,0.4402819953859345
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,head_turning,0,RDoC,0.2963563554668134
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,imitation,0,RDoC,0.670855589051451
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,imitation_facial_gesture,0,RDoC,
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,joint_attention,0,RDoC,0.6201908664988144
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,reciprocal_emotional_expression,0,RDoC,
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,reciprocal_eye_contact,0,RDoC,
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,facial,0,RDoC,0.684829773711517
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,social_communication,0,RDoC,0.6529564363497785
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,berkeley_expressivity,0,RDoC,
31,SOCIAL_PROCESSES,FACIAL_COMM_PRODUCTION,berkeley_expressivity_questionnaire,0,RDoC,
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,reception_nonfacial_communication,1,RDoC,
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,comprehension_emotional_prosody,0,RDoC,0.5334862598411542
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,comprehension_nonverbal_gesture,0,RDoC,
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,gesture_comprehension,0,RDoC,0.5037878881430948
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,humor_comprehension,0,RDoC,0.42519042845360266
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,irony_comprehension,0,RDoC,0.5569453716132947
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,metaphor_comprehension,0,RDoC,0.4460784914712952
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,prosody_comprehension,0,RDoC,0.40906287365237914
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,sarcasm_comprehension,0,RDoC,0.5882809948313761
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,nonfacial,0,RDoC,0.18044446582093088
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,social_communication,0,RDoC,0.4410692560682683
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,multimodal_social,0,RDoC,0.44783518732433114
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,multimodal_social_paradigm,0,RDoC,
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,social_responsiveness,0,RDoC,0.45471203124408777
32,SOCIAL_PROCESSES,NONFACIAL_COMM_RECEPTION,social_responsiveness_scale,0,RDoC,0.3530970844026198
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,production_nonfacial_communication,1,RDoC,
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,affective_prosody,0,RDoC,0.4288965498970154
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,cry,0,RDoC,0.559750884782317
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,gestural_expression,0,RDoC,0.3958080446559422
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,interactive_play,0,RDoC,
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,laughing,0,RDoC,0.5166683138747952
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,postural_expression,0,RDoC,
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,response_distress,0,RDoC,0.419528181433271
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,separation_distress,0,RDoC,0.37519382800774004
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,speech_prosody,0,RDoC,0.47135109607355663
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,vocalization,0,RDoC,0.5618702892183213
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,nonfacial,0,RDoC,0.33133121180714986
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,social_communication,0,RDoC,0.5505878883739942
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,multimodal_social,0,RDoC,0.39277696867853407
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,multimodal_social_paradigm,0,RDoC,
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,social_responsiveness,0,RDoC,0.41938210331194803
33,SOCIAL_PROCESSES,NONFACIAL_COMM_PRODUCTION,social_responsiveness_scale,0,RDoC,0.48393622493076993
34,SOCIAL_PROCESSES,AGENCY,delusion,0,RDoC,0.5347607264525274
34,SOCIAL_PROCESSES,AGENCY,delusion_control,0,RDoC,0.46488424903170356
34,SOCIAL_PROCESSES,AGENCY,hallucination,0,RDoC,0.4614119226210911
34,SOCIAL_PROCESSES,AGENCY,ownership,0,RDoC,0.5861306945412278
34,SOCIAL_PROCESSES,AGENCY,agency,0,RDoC,0.5087800424273224
34,SOCIAL_PROCESSES,AGENCY,perception_self,0,RDoC,0.4904670081880038
34,SOCIAL_PROCESSES,AGENCY,self,0,RDoC,0.45904480274007553
34,SOCIAL_PROCESSES,AGENCY,self_perception,0,RDoC,0.30261210334680966
34,SOCIAL_PROCESSES,AGENCY,self_understanding,0,RDoC,0.319040989100446
34,SOCIAL_PROCESSES,AGENCY,understanding_self,0,RDoC,0.41304815853950605
34,SOCIAL_PROCESSES,AGENCY,perceptual_aberration,0,RDoC,0.41246669346094567
34,SOCIAL_PROCESSES,AGENCY,perceptual_aberration_scale,0,RDoC,0.4010300477322759
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,self_knowledge,1,RDoC,0.4427337588803466
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,selfknowledge,1,RDoC,0.4437509824870274
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,perception_self,0,RDoC,0.5413835997647163
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,self,0,RDoC,0.4881787956649014
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,self_perception,0,RDoC,0.36264682659605607
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,self_understanding,0,RDoC,0.23589428186901407
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,understanding_self,0,RDoC,0.43689818393341806
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,selfreferential,0,RDoC,0.46778227936707806
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,selfreferential_memory,0,RDoC,0.22055869574676046
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,selfreferential_memory_paradigm,0,RDoC,
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,emotional_awareness,0,RDoC,0.5915906800077705
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,level_emotional_awareness,0,RDoC,0.40770863466911433
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,private_selfconsciousness,0,RDoC,0.47483549289611293
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,self_component_attributional_style,0,RDoC,
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,self_component_attributional_style_questionnaire,0,RDoC,
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,self_consciousness,0,RDoC,0.48637198551695904
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,selfconsciousness,0,RDoC,0.6389265139500636
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,selfmonitoring,0,RDoC,0.3724826015884528
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,selfmonitoring_scale,0,RDoC,0.2575867112243785
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,toronto_alexithymia,0,RDoC,0.3856891434138091
35,SOCIAL_PROCESSES,SELF_KNOWLEDGE,toronto_alexithymia_scale,0,RDoC,0.3448278176163828
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,animacy,1,RDoC,0.5129245689432571
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,animacy_perception,1,RDoC,0.34685272702553993
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,agent,0,RDoC,0.4870883923368372
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,attribute_animacy,0,RDoC,0.3186614803364607
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,others,0,RDoC,0.5606949448760098
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,perception_others,0,RDoC,0.3917784905950684
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,understanding_others,0,RDoC,0.49217789215510077
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,face,0,RDoC,0.5039261653738129
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,biological_motion,0,RDoC,0.756988912779585
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,point_light,0,RDoC,0.4139567437454592
36,SOCIAL_PROCESSES,ANIMACY_PERCEPTION,point_light_display,0,RDoC,0.48021171462891044
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,action_perception,1,RDoC,0.47202299581564755
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,gaze_following,0,RDoC,0.4163872690665966
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,imitation,0,RDoC,0.61125331821432
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,mimicry,0,RDoC,0.47705493637246166
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,action,0,RDoC,0.4325240519673683
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,others,0,RDoC,0.4230791336409877
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,perception_others,0,RDoC,0.49384429465516666
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,understanding_others,0,RDoC,0.655163595609622
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,how_why,0,RDoC,
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,how_why_task,0,RDoC,
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,howwhy,0,RDoC,0.2921968632409725
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,howwhy_task,0,RDoC,
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,balanced_emotional_empathy,0,RDoC,
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,balanced_emotional_empathy_scale,0,RDoC,0.40027050319270496
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,empathic_concern,0,RDoC,0.6681319119270215
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,empathic_concern_subscale,0,RDoC,0.45644441461931407
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,empathy_quotient,0,RDoC,0.39547319000004144
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,interpersonal_reactivity_index_empathic_concern,0,RDoC,0.3207682707101125
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,interpersonal_reactivity_index_empathic_concern_subscale,0,RDoC,
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,interpersonal_reactivity_index_perspective_taking,0,RDoC,
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,interpersonal_reactivity_index_perspective_taking_subscale,0,RDoC,
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,perspective_taking,0,RDoC,0.762758150859527
37,SOCIAL_PROCESSES,ACTION_PERCEPTION,perspective_taking_subscale,0,RDoC,0.359584114034197
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,mental_state,1,RDoC,0.6334930968690099
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,understanding_mental_state,1,RDoC,0.42579718334658334
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,developmentally_appropriate_interpretation_goal,0,RDoC,
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,developmentally_appropriate_interpretation_intention,0,RDoC,
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,goal,0,RDoC,0.41221449544835376
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,others,0,RDoC,0.5333946975801918
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,perception_others,0,RDoC,0.37181383503544274
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,understanding_others,0,RDoC,0.6430500208303978
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,desire,0,RDoC,0.5095675131601412
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,eye,0,RDoC,0.24912117472554396
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,hinting,0,RDoC,0.14919918722875936
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,hinting_task,0,RDoC,0.29013301152985704
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,reading,0,RDoC,0.3647872288833639
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,reading_mind_eye,0,RDoC,0.4173019876666475
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,balanced_emotional_empathy,0,RDoC,
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,balanced_emotional_empathy_scale,0,RDoC,0.3323894799589687
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,empathic_concern,0,RDoC,0.7167952884880889
38,SOCIAL_PROCESSES,MENTAL_STATE_UNDERSTANDING,empathic_concern_subscale,0,RDoC,0.47483772048401063
