ORDER,NAME,CLASS,CATEGORY,TOKEN
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,alcoholinduced_mild_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,anxiolytic_induced_major_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,anxiolytic_induced_mild_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,anxiolyticinduced_major_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,anxiolyticinduced_mild_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,delirium
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,hypnotic_induced_major_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,hypnotic_induced_mild_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,hypnoticinduced_major_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,hypnoticinduced_mild_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,inhalant_induced_major_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,inhalant_induced_mild_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,inhalantinduced_major_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,inhalantinduced_mild_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_due_another_medical_condition
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_due_hiv_infection
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_due_huntington_disease
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_due_multiple_etiology
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_due_possible_alzheimers_disease
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_due_possible_frontotemporal_lobar_degeneration
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_due_prion_disease
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_due_probable_alzheimers_disease
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_due_probable_frontotemporal_lobar_degeneration
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_due_traumatic_brain_injury
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_possible_lewy_body
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_possibly_due_parkinson_disease
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_possibly_due_vascular_disease
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_probable_lewy_body
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_probably_due_parkinson_disease
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,major_neurocognitive_disorder_probably_due_vascular_disease
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,medication_induced_major_mild_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,medicationinduced_major_mild_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,medicationinduced_major_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,medicationinduced_mild_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,mild_frontotemporal_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,mild_neurocognitive_disorder_due_alzheimers_disease
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,mild_neurocognitive_disorder_due_another_medical_condition
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,mild_neurocognitive_disorder_due_hiv_infection
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,mild_neurocognitive_disorder_due_huntington_disease
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,mild_neurocognitive_disorder_due_multiple_etiology
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,mild_neurocognitive_disorder_due_parkinson_disease
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,mild_neurocognitive_disorder_due_prion_disease
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,mild_neurocognitive_disorder_due_traumatic_brain_injury
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,mild_neurocognitive_disorder_lewy_body
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,mild_vascular_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,minor_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,sedative_induced_major_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,sedative_induced_mild_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,sedativeinduced_major_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,sedativeinduced_mild_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,specified_delirium
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,substance_induced_major_mild_neurocognitive_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,substance_induced_obsessive_compulsive_related_disorder
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,unspecified_delirium
35,Neurocognitive Disorders,COGNITIVE,NEUROCOGNITIVE_DISORDER,unspecified_neurocognitive_disorder
36,Paraphilic Disorders,PARAPHILIC,PARAPHILIC_DISORDER,exhibitionistic_disorder
36,Paraphilic Disorders,PARAPHILIC,PARAPHILIC_DISORDER,fetishistic_disorder
36,Paraphilic Disorders,PARAPHILIC,PARAPHILIC_DISORDER,frotteuristic_disorder
36,Paraphilic Disorders,PARAPHILIC,PARAPHILIC_DISORDER,paraphilic_disorder
36,Paraphilic Disorders,PARAPHILIC,PARAPHILIC_DISORDER,pedophilic_disorder
36,Paraphilic Disorders,PARAPHILIC,PARAPHILIC_DISORDER,sexual_masochism_disorder
36,Paraphilic Disorders,PARAPHILIC,PARAPHILIC_DISORDER,sexual_sadism_disorder
36,Paraphilic Disorders,PARAPHILIC,PARAPHILIC_DISORDER,specified_paraphilic_disorder
36,Paraphilic Disorders,PARAPHILIC,PARAPHILIC_DISORDER,transvestic_disorder
36,Paraphilic Disorders,PARAPHILIC,PARAPHILIC_DISORDER,unspecified_paraphilic_disorder
36,Paraphilic Disorders,PARAPHILIC,PARAPHILIC_DISORDER,voyeuristic_disorder
